,ID,Name,Frequency [MHz],Bandwidth [kHz]/Baud,Status,Description,Source,Orbit
19458,48372,STARLINK-2572,None,None,Active,None,CelesTrak,LEO
19459,48394,STARLINK-2573,None,None,Active,nan,Space-Track,LEO
19460,48394,STARLINK-2573,None,None,Active,None,CelesTrak,LEO
19461,48395,STARLINK-2574,None,None,Active,nan,Space-Track,LEO
19462,48395,STARLINK-2574,None,None,Active,None,CelesTrak,LEO
19463,48396,STARLINK-2575,None,None,Active,nan,Space-Track,LEO
19464,48396,STARLINK-2575,None,None,Active,None,CelesTrak,LEO
19465,48400,STARLINK-2576,None,None,Active,nan,Space-Track,LEO
19466,48400,STARLINK-2576,None,None,Active,None,CelesTrak,LEO
19467,48362,STARLINK-2578,None,None,Active,nan,Space-Track,LEO
19468,48362,STARLINK-2578,None,None,Active,None,CelesTrak,LEO
19469,48459,STARLINK-2579,None,None,Active,None,CelesTrak,LEO
19470,48459,STARLINK-2579,None,None,Active,nan,Space-Track,LEO
19471,48279,STARLINK-2580,None,None,Active,nan,Space-Track,LEO
19472,48279,STARLINK-2580,None,None,Active,None,CelesTrak,LEO
19473,48412,STARLINK-2581,None,None,Active,None,CelesTrak,LEO
19474,48412,STARLINK-2581,None,None,Active,nan,Space-Track,LEO
19475,48460,STARLINK-2582,None,None,Active,nan,Space-Track,LEO
19476,48460,STARLINK-2582,None,None,Active,None,CelesTrak,LEO
19477,48439,STARLINK-2583,None,None,Active,None,CelesTrak,LEO
19478,48439,STARLINK-2583,None,None,Active,nan,Space-Track,LEO
19479,48382,STARLINK-2585,None,None,Active,None,CelesTrak,LEO
19480,48382,STARLINK-2585,None,None,Active,nan,Space-Track,LEO
19481,48390,STARLINK-2586,None,None,Active,None,CelesTrak,LEO
19482,48390,STARLINK-2586,None,None,Active,nan,Space-Track,LEO
19483,48399,STARLINK-2587,None,None,Active,None,CelesTrak,LEO
19484,48399,STARLINK-2587,None,None,Active,nan,Space-Track,LEO
19485,48398,STARLINK-2588,None,None,Active,nan,Space-Track,LEO
19486,48398,STARLINK-2588,None,None,Active,None,CelesTrak,LEO
19487,48371,STARLINK-2589,None,None,Active,None,CelesTrak,LEO
19488,48371,STARLINK-2589,None,None,Active,nan,Space-Track,LEO
19489,48397,STARLINK-2590,None,None,Active,None,CelesTrak,LEO
19490,48397,STARLINK-2590,None,None,Active,nan,Space-Track,LEO
19491,48361,STARLINK-2591,None,None,Active,None,CelesTrak,LEO
19492,48361,STARLINK-2591,None,None,Active,nan,Space-Track,LEO
19493,48408,STARLINK-2592,None,None,Active,nan,Space-Track,LEO
19494,48408,STARLINK-2592,None,None,Active,None,CelesTrak,LEO
19495,48404,STARLINK-2593,None,None,Active,None,CelesTrak,LEO
19496,48404,STARLINK-2593,None,None,Active,nan,Space-Track,LEO
19497,48388,STARLINK-2594,None,None,Active,nan,Space-Track,LEO
19498,48388,STARLINK-2594,None,None,Active,None,CelesTrak,LEO
19499,48407,STARLINK-2595,None,None,Active,None,CelesTrak,LEO
19500,48407,STARLINK-2595,None,None,Active,nan,Space-Track,LEO
19501,48409,STARLINK-2596,None,None,Active,nan,Space-Track,LEO
19502,48409,STARLINK-2596,None,None,Active,None,CelesTrak,LEO
19503,48385,STARLINK-2598,None,None,Active,None,CelesTrak,LEO
19504,48385,STARLINK-2598,None,None,Active,nan,Space-Track,LEO
19505,48383,STARLINK-2599,None,None,Active,nan,Space-Track,LEO
19506,48383,STARLINK-2599,None,None,Active,None,CelesTrak,LEO
19507,48387,STARLINK-2600,None,None,Active,nan,Space-Track,LEO
19508,48387,STARLINK-2600,None,None,Active,None,CelesTrak,LEO
19509,48384,STARLINK-2601,None,None,Active,None,CelesTrak,LEO
19510,48384,STARLINK-2601,None,None,Active,nan,Space-Track,LEO
19511,48393,STARLINK-2602,None,None,Active,None,CelesTrak,LEO
19512,48393,STARLINK-2602,None,None,Active,nan,Space-Track,LEO
19513,48375,STARLINK-2603,None,None,Active,None,CelesTrak,LEO
19514,48375,STARLINK-2603,None,None,Active,nan,Space-Track,LEO
19515,48374,STARLINK-2604,None,None,Active,None,CelesTrak,LEO
19516,48374,STARLINK-2604,None,None,Active,nan,Space-Track,LEO
19517,48392,STARLINK-2605,None,None,Active,nan,Space-Track,LEO
19518,48392,STARLINK-2605,None,None,Active,None,CelesTrak,LEO
19519,48386,STARLINK-2606,None,None,Active,None,CelesTrak,LEO
19520,48386,STARLINK-2606,None,None,Active,nan,Space-Track,LEO
19521,48391,STARLINK-2607,None,None,Active,nan,Space-Track,LEO
19522,48391,STARLINK-2607,None,None,Active,None,CelesTrak,LEO
19523,48365,STARLINK-2608,None,None,Active,nan,Space-Track,LEO
19524,48365,STARLINK-2608,None,None,Active,None,CelesTrak,LEO
19525,48373,STARLINK-2609,None,None,Active,nan,Space-Track,LEO
19526,48373,STARLINK-2609,None,None,Active,None,CelesTrak,LEO
19527,48376,STARLINK-2610,None,None,Active,None,CelesTrak,LEO
19528,48376,STARLINK-2610,None,None,Active,nan,Space-Track,LEO
19529,48364,STARLINK-2611,None,None,Active,None,CelesTrak,LEO
19530,48364,STARLINK-2611,None,None,Active,nan,Space-Track,LEO
19531,48379,STARLINK-2612,None,None,Active,None,CelesTrak,LEO
19532,48379,STARLINK-2612,None,None,Active,nan,Space-Track,LEO
19533,48353,STARLINK-2613,None,None,Active,None,CelesTrak,LEO
19534,48353,STARLINK-2613,None,None,Active,nan,Space-Track,LEO
19535,48380,STARLINK-2614,None,None,Active,None,CelesTrak,LEO
19536,48380,STARLINK-2614,None,None,Active,nan,Space-Track,LEO
19537,48678,STARLINK-2615,None,None,Active,nan,Space-Track,LEO
19538,48678,STARLINK-2615,None,None,Active,None,CelesTrak,LEO
19539,48695,STARLINK-2616,None,None,Active,nan,Space-Track,LEO
19540,48695,STARLINK-2616,None,None,Active,None,CelesTrak,LEO
19541,48689,STARLINK-2617,None,None,Active,None,CelesTrak,LEO
19542,48689,STARLINK-2617,None,None,Active,nan,Space-Track,LEO
19543,48693,STARLINK-2618,None,None,Active,nan,Space-Track,LEO
19544,48693,STARLINK-2618,None,None,Active,None,CelesTrak,LEO
19545,48475,STARLINK-2619,None,None,Active,nan,Space-Track,LEO
19546,48475,STARLINK-2619,None,None,Active,None,CelesTrak,LEO
19547,48453,STARLINK-2620,None,None,Active,None,CelesTrak,LEO
19548,48453,STARLINK-2620,None,None,Active,nan,Space-Track,LEO
19549,48370,STARLINK-2621,None,None,Active,None,CelesTrak,LEO
19550,48370,STARLINK-2621,None,None,Active,nan,Space-Track,LEO
19551,48360,STARLINK-2622,None,None,Active,nan,Space-Track,LEO
19552,48360,STARLINK-2622,None,None,Active,None,CelesTrak,LEO
19553,48368,STARLINK-2623,None,None,Active,None,CelesTrak,LEO
19554,48368,STARLINK-2623,None,None,Active,nan,Space-Track,LEO
19555,48358,STARLINK-2624,None,None,Active,nan,Space-Track,LEO
19556,48358,STARLINK-2624,None,None,Active,None,CelesTrak,LEO
19557,48363,STARLINK-2626,None,None,Active,None,CelesTrak,LEO
19558,48363,STARLINK-2626,None,None,Active,nan,Space-Track,LEO
19559,48687,STARLINK-2627,None,None,Active,nan,Space-Track,LEO
19560,48687,STARLINK-2627,None,None,Active,None,CelesTrak,LEO
19561,48359,STARLINK-2628,None,None,Active,None,CelesTrak,LEO
19562,48359,STARLINK-2628,None,None,Active,nan,Space-Track,LEO
19563,48686,STARLINK-2629,None,None,Active,None,CelesTrak,LEO
19564,48686,STARLINK-2629,None,None,Active,nan,Space-Track,LEO
19565,48381,STARLINK-2630,None,None,Active,nan,Space-Track,LEO
19566,48381,STARLINK-2630,None,None,Active,None,CelesTrak,LEO
19567,48366,STARLINK-2631,None,None,Active,None,CelesTrak,LEO
19568,48366,STARLINK-2631,None,None,Active,nan,Space-Track,LEO
19569,48448,STARLINK-2632,None,None,Active,None,CelesTrak,LEO
19570,48448,STARLINK-2632,None,None,Active,nan,Space-Track,LEO
19571,48435,STARLINK-2633,None,None,Active,None,CelesTrak,LEO
19572,48435,STARLINK-2633,None,None,Active,nan,Space-Track,LEO
19573,48445,STARLINK-2634,None,None,Active,None,CelesTrak,LEO
19574,48445,STARLINK-2634,None,None,Active,nan,Space-Track,LEO
19575,48355,STARLINK-2635,None,None,Active,None,CelesTrak,LEO
19576,48355,STARLINK-2635,None,None,Active,nan,Space-Track,LEO
19577,48357,STARLINK-2636,None,None,Active,None,CelesTrak,LEO
19578,48357,STARLINK-2636,None,None,Active,nan,Space-Track,LEO
19579,48356,STARLINK-2637,None,None,Active,nan,Space-Track,LEO
19580,48356,STARLINK-2637,None,None,Active,None,CelesTrak,LEO
19581,48436,STARLINK-2639,None,None,Active,nan,Space-Track,LEO
19582,48436,STARLINK-2639,None,None,Active,None,CelesTrak,LEO
19583,48438,STARLINK-2640,None,None,Active,nan,Space-Track,LEO
19584,48438,STARLINK-2640,None,None,Active,None,CelesTrak,LEO
19585,48369,STARLINK-2641,None,None,Active,nan,Space-Track,LEO
19586,48369,STARLINK-2641,None,None,Active,None,CelesTrak,LEO
19587,48437,STARLINK-2642,None,None,Active,nan,Space-Track,LEO
19588,48437,STARLINK-2642,None,None,Active,None,CelesTrak,LEO
19589,48367,STARLINK-2643,None,None,Active,nan,Space-Track,LEO
19590,48367,STARLINK-2643,None,None,Active,None,CelesTrak,LEO
19591,48442,STARLINK-2644,None,None,Active,nan,Space-Track,LEO
19592,48442,STARLINK-2644,None,None,Active,None,CelesTrak,LEO
19593,48444,STARLINK-2645,None,None,Active,None,CelesTrak,LEO
19594,48444,STARLINK-2645,None,None,Active,nan,Space-Track,LEO
19595,48642,STARLINK-2646,None,None,Active,None,CelesTrak,LEO
19596,48642,STARLINK-2646,None,None,Active,nan,Space-Track,LEO
19597,48658,STARLINK-2647,None,None,Active,nan,Space-Track,LEO
19598,48658,STARLINK-2647,None,None,Active,None,CelesTrak,LEO
19599,48679,STARLINK-2648,None,None,Active,nan,Space-Track,LEO
19600,48679,STARLINK-2648,None,None,Active,None,CelesTrak,LEO
19601,48680,STARLINK-2649,None,None,Active,None,CelesTrak,LEO
19602,48680,STARLINK-2649,None,None,Active,nan,Space-Track,LEO
19603,48654,STARLINK-2651,None,None,Active,None,CelesTrak,LEO
19604,48654,STARLINK-2651,None,None,Active,nan,Space-Track,LEO
19605,48451,STARLINK-2652,None,None,Active,nan,Space-Track,LEO
19606,48451,STARLINK-2652,None,None,Active,None,CelesTrak,LEO
19607,48665,STARLINK-2653,None,None,Active,nan,Space-Track,LEO
19608,48665,STARLINK-2653,None,None,Active,None,CelesTrak,LEO
19609,48454,STARLINK-2654,None,None,Active,None,CelesTrak,LEO
19610,48454,STARLINK-2654,None,None,Active,nan,Space-Track,LEO
19611,48449,STARLINK-2655,None,None,Active,nan,Space-Track,LEO
19612,48449,STARLINK-2655,None,None,Active,None,CelesTrak,LEO
19613,48655,STARLINK-2657,None,None,Active,nan,Space-Track,LEO
19614,48655,STARLINK-2657,None,None,Active,None,CelesTrak,LEO
19615,48473,STARLINK-2658,None,None,Active,nan,Space-Track,LEO
19616,48473,STARLINK-2658,None,None,Active,None,CelesTrak,LEO
19617,48467,STARLINK-2659,None,None,Active,nan,Space-Track,LEO
19618,48467,STARLINK-2659,None,None,Active,None,CelesTrak,LEO
19619,48450,STARLINK-2660,None,None,Active,None,CelesTrak,LEO
19620,48450,STARLINK-2660,None,None,Active,nan,Space-Track,LEO
19621,48469,STARLINK-2661,None,None,Active,nan,Space-Track,LEO
19622,48469,STARLINK-2661,None,None,Active,None,CelesTrak,LEO
19623,48443,STARLINK-2663,None,None,Active,nan,Space-Track,LEO
19624,48443,STARLINK-2663,None,None,Active,None,CelesTrak,LEO
19625,48666,STARLINK-2666,None,None,Active,nan,Space-Track,LEO
19626,48666,STARLINK-2666,None,None,Active,None,CelesTrak,LEO
19627,48663,STARLINK-2667,None,None,Active,None,CelesTrak,LEO
19628,48663,STARLINK-2667,None,None,Active,nan,Space-Track,LEO
19629,48650,STARLINK-2672,None,None,Active,nan,Space-Track,LEO
19630,48650,STARLINK-2672,None,None,Active,None,CelesTrak,LEO
19631,48649,STARLINK-2673,None,None,Active,None,CelesTrak,LEO
19632,48649,STARLINK-2673,None,None,Active,nan,Space-Track,LEO
19633,48354,STARLINK-2674,None,None,Active,None,CelesTrak,LEO
19634,48354,STARLINK-2674,None,None,Active,nan,Space-Track,LEO
19635,48470,STARLINK-2675,None,None,Active,None,CelesTrak,LEO
19636,48470,STARLINK-2675,None,None,Active,nan,Space-Track,LEO
19637,48432,STARLINK-2680,None,None,Active,nan,Space-Track,LEO
19638,48432,STARLINK-2680,None,None,Active,None,CelesTrak,LEO
19639,48465,STARLINK-2681,None,None,Active,nan,Space-Track,LEO
19640,48465,STARLINK-2681,None,None,Active,None,CelesTrak,LEO
19641,48440,STARLINK-2682,None,None,Active,None,CelesTrak,LEO
19642,48440,STARLINK-2682,None,None,Active,nan,Space-Track,LEO
19643,48462,STARLINK-2683,None,None,Active,nan,Space-Track,LEO
19644,48462,STARLINK-2683,None,None,Active,None,CelesTrak,LEO
19645,48471,STARLINK-2684,None,None,Active,nan,Space-Track,LEO
19646,48471,STARLINK-2684,None,None,Active,None,CelesTrak,LEO
19647,48468,STARLINK-2685,None,None,Active,nan,Space-Track,LEO
19648,48468,STARLINK-2685,None,None,Active,None,CelesTrak,LEO
19649,48464,STARLINK-2686,None,None,Active,None,CelesTrak,LEO
19650,48464,STARLINK-2686,None,None,Active,nan,Space-Track,LEO
19651,48466,STARLINK-2687,None,None,Active,nan,Space-Track,LEO
19652,48466,STARLINK-2687,None,None,Active,None,CelesTrak,LEO
19653,48660,STARLINK-2688,None,None,Active,nan,Space-Track,LEO
19654,48660,STARLINK-2688,None,None,Active,None,CelesTrak,LEO
19655,48463,STARLINK-2689,None,None,Active,None,CelesTrak,LEO
19656,48463,STARLINK-2689,None,None,Active,nan,Space-Track,LEO
19657,48480,STARLINK-2690,None,None,Active,None,CelesTrak,LEO
19658,48480,STARLINK-2690,None,None,Active,nan,Space-Track,LEO
19659,48647,STARLINK-2691,None,None,Active,nan,Space-Track,LEO
19660,48647,STARLINK-2691,None,None,Active,None,CelesTrak,LEO
19661,48434,STARLINK-2692,None,None,Active,nan,Space-Track,LEO
19662,48434,STARLINK-2692,None,None,Active,None,CelesTrak,LEO
19663,48461,STARLINK-2693,None,None,Active,None,CelesTrak,LEO
19664,48461,STARLINK-2693,None,None,Active,nan,Space-Track,LEO
19665,48644,STARLINK-2695,None,None,Active,None,CelesTrak,LEO
19666,48644,STARLINK-2695,None,None,Active,nan,Space-Track,LEO
19667,48484,STARLINK-2696,None,None,Active,nan,Space-Track,LEO
19668,48484,STARLINK-2696,None,None,Active,None,CelesTrak,LEO
19669,48474,STARLINK-2697,None,None,Active,None,CelesTrak,LEO
19670,48474,STARLINK-2697,None,None,Active,nan,Space-Track,LEO
19671,48458,STARLINK-2698,None,None,Active,nan,Space-Track,LEO
19672,48458,STARLINK-2698,None,None,Active,None,CelesTrak,LEO
19673,48433,STARLINK-2699,None,None,Active,None,CelesTrak,LEO
19674,48433,STARLINK-2699,None,None,Active,nan,Space-Track,LEO
19675,48431,STARLINK-2700,None,None,Active,nan,Space-Track,LEO
19676,48431,STARLINK-2700,None,None,Active,None,CelesTrak,LEO
19677,48656,STARLINK-2701,None,None,Active,nan,Space-Track,LEO
19678,48656,STARLINK-2701,None,None,Active,None,CelesTrak,LEO
19679,48441,STARLINK-2702,None,None,Active,None,CelesTrak,LEO
19680,48441,STARLINK-2702,None,None,Active,nan,Space-Track,LEO
19681,48452,STARLINK-2703,None,None,Active,None,CelesTrak,LEO
19682,48452,STARLINK-2703,None,None,Active,nan,Space-Track,LEO
19683,48643,STARLINK-2704,None,None,Active,None,CelesTrak,LEO
19684,48643,STARLINK-2704,None,None,Active,nan,Space-Track,LEO
19685,48672,STARLINK-2705,None,None,Active,nan,Space-Track,LEO
19686,48672,STARLINK-2705,None,None,Active,None,CelesTrak,LEO
19687,48481,STARLINK-2706,None,None,Active,None,CelesTrak,LEO
19688,48481,STARLINK-2706,None,None,Active,nan,Space-Track,LEO
19689,48669,STARLINK-2707,None,None,Active,None,CelesTrak,LEO
19690,48669,STARLINK-2707,None,None,Active,nan,Space-Track,LEO
19691,48661,STARLINK-2708,None,None,Active,None,CelesTrak,LEO
19692,48661,STARLINK-2708,None,None,Active,nan,Space-Track,LEO
19693,48664,STARLINK-2709,None,None,Active,None,CelesTrak,LEO
19694,48664,STARLINK-2709,None,None,Active,nan,Space-Track,LEO
19695,48673,STARLINK-2711,None,None,Active,None,CelesTrak,LEO
19696,48673,STARLINK-2711,None,None,Active,nan,Space-Track,LEO
19697,48674,STARLINK-2712,None,None,Active,None,CelesTrak,LEO
19698,48674,STARLINK-2712,None,None,Active,nan,Space-Track,LEO
19699,48602,STARLINK-2713,None,None,Active,None,CelesTrak,LEO
19700,48602,STARLINK-2713,None,None,Active,nan,Space-Track,LEO
19701,48603,STARLINK-2714,None,None,Active,None,CelesTrak,LEO
19702,48603,STARLINK-2714,None,None,Active,nan,Space-Track,LEO
19703,48697,STARLINK-2715,None,None,Active,nan,Space-Track,LEO
19704,48697,STARLINK-2715,None,None,Active,None,CelesTrak,LEO
19705,48659,STARLINK-2717,None,None,Active,nan,Space-Track,LEO
19706,48659,STARLINK-2717,None,None,Active,None,CelesTrak,LEO
19707,48677,STARLINK-2719,None,None,Active,None,CelesTrak,LEO
19708,48677,STARLINK-2719,None,None,Active,nan,Space-Track,LEO
19709,48653,STARLINK-2720,None,None,Active,None,CelesTrak,LEO
19710,48653,STARLINK-2720,None,None,Active,nan,Space-Track,LEO
19711,48472,STARLINK-2722,None,None,Active,None,CelesTrak,LEO
19712,48472,STARLINK-2722,None,None,Active,nan,Space-Track,LEO
19713,48476,STARLINK-2723,None,None,Active,nan,Space-Track,LEO
19714,48476,STARLINK-2723,None,None,Active,None,CelesTrak,LEO
19715,48681,STARLINK-2725,None,None,Active,nan,Space-Track,LEO
19716,48681,STARLINK-2725,None,None,Active,None,CelesTrak,LEO
19717,48662,STARLINK-2726,None,None,Active,None,CelesTrak,LEO
19718,48662,STARLINK-2726,None,None,Active,nan,Space-Track,LEO
19719,48652,STARLINK-2727,None,None,Active,None,CelesTrak,LEO
19720,48652,STARLINK-2727,None,None,Active,nan,Space-Track,LEO
19721,48478,STARLINK-2728,None,None,Active,None,CelesTrak,LEO
19722,48478,STARLINK-2728,None,None,Active,nan,Space-Track,LEO
19723,48430,STARLINK-2729,None,None,Active,nan,Space-Track,LEO
19724,48430,STARLINK-2729,None,None,Active,None,CelesTrak,LEO
19725,48651,STARLINK-2731,None,None,Active,None,CelesTrak,LEO
19726,48651,STARLINK-2731,None,None,Active,nan,Space-Track,LEO
19727,48646,STARLINK-2732,None,None,Active,None,CelesTrak,LEO
19728,48646,STARLINK-2732,None,None,Active,nan,Space-Track,LEO
19729,48645,STARLINK-2733,None,None,Active,nan,Space-Track,LEO
19730,48645,STARLINK-2733,None,None,Active,None,CelesTrak,LEO
19731,48657,STARLINK-2734,None,None,Active,nan,Space-Track,LEO
19732,48657,STARLINK-2734,None,None,Active,None,CelesTrak,LEO
19733,48667,STARLINK-2735,None,None,Active,nan,Space-Track,LEO
19734,48667,STARLINK-2735,None,None,Active,None,CelesTrak,LEO
19735,48640,STARLINK-2736,None,None,Active,None,CelesTrak,LEO
19736,48640,STARLINK-2736,None,None,Active,nan,Space-Track,LEO
19737,48675,STARLINK-2737,None,None,Active,None,CelesTrak,LEO
19738,48675,STARLINK-2737,None,None,Active,nan,Space-Track,LEO
19739,48668,STARLINK-2738,None,None,Active,nan,Space-Track,LEO
19740,48668,STARLINK-2738,None,None,Active,None,CelesTrak,LEO
19741,48639,STARLINK-2739,None,None,Active,None,CelesTrak,LEO
19742,48639,STARLINK-2739,None,None,Active,nan,Space-Track,LEO
19743,48690,STARLINK-2740,None,None,Active,None,CelesTrak,LEO
19744,48690,STARLINK-2740,None,None,Active,nan,Space-Track,LEO
19745,48684,STARLINK-2741,None,None,Active,nan,Space-Track,LEO
19746,48684,STARLINK-2741,None,None,Active,None,CelesTrak,LEO
19747,48688,STARLINK-2742,None,None,Active,None,CelesTrak,LEO
19748,48688,STARLINK-2742,None,None,Active,nan,Space-Track,LEO
19749,48682,STARLINK-2743,None,None,Active,nan,Space-Track,LEO
19750,48682,STARLINK-2743,None,None,Active,None,CelesTrak,LEO
19751,48671,STARLINK-2745,None,None,Active,nan,Space-Track,LEO
19752,48671,STARLINK-2745,None,None,Active,None,CelesTrak,LEO
19753,48676,STARLINK-2746,None,None,Active,nan,Space-Track,LEO
19754,48676,STARLINK-2746,None,None,Active,None,CelesTrak,LEO
19755,48694,STARLINK-2748,None,None,Active,None,CelesTrak,LEO
19756,48694,STARLINK-2748,None,None,Active,nan,Space-Track,LEO
19757,48429,STARLINK-2749,None,None,Active,nan,Space-Track,LEO
19758,48429,STARLINK-2749,None,None,Active,None,CelesTrak,LEO
19759,48691,STARLINK-2750,None,None,Active,nan,Space-Track,LEO
19760,48691,STARLINK-2750,None,None,Active,None,CelesTrak,LEO
19761,48685,STARLINK-2751,None,None,Active,nan,Space-Track,LEO
19762,48685,STARLINK-2751,None,None,Active,None,CelesTrak,LEO
19763,48692,STARLINK-2752,None,None,Active,None,CelesTrak,LEO
19764,48692,STARLINK-2752,None,None,Active,nan,Space-Track,LEO
19765,48696,STARLINK-2753,None,None,Active,None,CelesTrak,LEO
19766,48696,STARLINK-2753,None,None,Active,nan,Space-Track,LEO
19767,48641,STARLINK-2754,None,None,Active,None,CelesTrak,LEO
19768,48641,STARLINK-2754,None,None,Active,nan,Space-Track,LEO
19769,48479,STARLINK-2755,None,None,Active,nan,Space-Track,LEO
19770,48479,STARLINK-2755,None,None,Active,None,CelesTrak,LEO
19771,48683,STARLINK-2756,None,None,Active,None,CelesTrak,LEO
19772,48683,STARLINK-2756,None,None,Active,nan,Space-Track,LEO
19773,48604,STARLINK-2757,None,None,Active,None,CelesTrak,LEO
19774,48604,STARLINK-2757,None,None,Active,nan,Space-Track,LEO
19775,48638,STARLINK-2758,None,None,Active,None,CelesTrak,LEO
19776,48638,STARLINK-2758,None,None,Active,nan,Space-Track,LEO
19777,48670,STARLINK-2763,None,None,Active,nan,Space-Track,LEO
19778,48670,STARLINK-2763,None,None,Active,None,CelesTrak,LEO
19779,48879,STARLINK-3003,None,None,Active,None,CelesTrak,LEO
